Schema,Name,Result data type,Argument data types,Type,Volatility,Parallel,Owner,Security,Access privileges,Language,Source code,Description
pg_catalog,has_language_privilege,boolean,"text, text",func,stable,safe,postgres,invoker,,internal,has_language_privilege_name,current user privilege on language by language name
pg_catalog,has_parameter_privilege,boolean,"name, text, text",func,stable,safe,postgres,invoker,,internal,has_parameter_privilege_name_name,"user privilege on parameter by username, parameter name"
pg_catalog,has_parameter_privilege,boolean,"oid, text, text",func,stable,safe,postgres,invoker,,internal,has_parameter_privilege_id_name,"user privilege on parameter by user oid, parameter name"
pg_catalog,has_parameter_privilege,boolean,"text, text",func,stable,safe,postgres,invoker,,internal,has_parameter_privilege_name,current user privilege on parameter by parameter name
pg_catalog,has_schema_privilege,boolean,"name, oid, text",func,stable,safe,postgres,invoker,,internal,has_schema_privilege_name_id,"user privilege on schema by username, schema oid"
pg_catalog,has_schema_privilege,boolean,"name, text, text",func,stable,safe,postgres,invoker,,internal,has_schema_privilege_name_name,"user privilege on schema by username, schema name"
pg_catalog,has_schema_privilege,boolean,"oid, oid, text",func,stable,safe,postgres,invoker,,internal,has_schema_privilege_id_id,"user privilege on schema by user oid, schema oid"
pg_catalog,has_schema_privilege,boolean,"oid, text",func,stable,safe,postgres,invoker,,internal,has_schema_privilege_id,current user privilege on schema by schema oid
pg_catalog,has_schema_privilege,boolean,"oid, text, text",func,stable,safe,postgres,invoker,,internal,has_schema_privilege_id_name,"user privilege on schema by user oid, schema name"
pg_catalog,has_schema_privilege,boolean,"text, text",func,stable,safe,postgres,invoker,,internal,has_schema_privilege_name,current user privilege on schema by schema name
pg_catalog,has_sequence_privilege,boolean,"name, oid, text",func,stable,safe,postgres,invoker,,internal,has_sequence_privilege_name_id,"user privilege on sequence by username, seq oid"
pg_catalog,has_sequence_privilege,boolean,"name, text, text",func,stable,safe,postgres,invoker,,internal,has_sequence_privilege_name_name,"user privilege on sequence by username, seq name"
pg_catalog,has_sequence_privilege,boolean,"oid, oid, text",func,stable,safe,postgres,invoker,,internal,has_sequence_privilege_id_id,"user privilege on sequence by user oid, seq oid"
pg_catalog,has_sequence_privilege,boolean,"oid, text",func,stable,safe,postgres,invoker,,internal,has_sequence_privilege_id,current user privilege on sequence by seq oid
pg_catalog,has_sequence_privilege,boolean,"oid, text, text",func,stable,safe,postgres,invoker,,internal,has_sequence_privilege_id_name,"user privilege on sequence by user oid, seq name"
pg_catalog,has_sequence_privilege,boolean,"text, text",func,stable,safe,postgres,invoker,,internal,has_sequence_privilege_name,current user privilege on sequence by seq name
pg_catalog,has_server_privilege,boolean,"name, oid, text",func,stable,safe,postgres,invoker,,internal,has_server_privilege_name_id,"user privilege on server by username, server oid"
pg_catalog,has_server_privilege,boolean,"name, text, text",func,stable,safe,postgres,invoker,,internal,has_server_privilege_name_name,"user privilege on server by username, server name"
pg_catalog,has_server_privilege,boolean,"oid, oid, text",func,stable,safe,postgres,invoker,,internal,has_server_privilege_id_id,"user privilege on server by user oid, server oid"
pg_catalog,has_server_privilege,boolean,"oid, text",func,stable,safe,postgres,invoker,,internal,has_server_privilege_id,current user privilege on server by server oid
pg_catalog,has_server_privilege,boolean,"oid, text, text",func,stable,safe,postgres,invoker,,internal,has_server_privilege_id_name,"user privilege on server by user oid, server name"
pg_catalog,has_server_privilege,boolean,"text, text",func,stable,safe,postgres,invoker,,internal,has_server_privilege_name,current user privilege on server by server name
pg_catalog,has_table_privilege,boolean,"name, oid, text",func,stable,safe,postgres,invoker,,internal,has_table_privilege_name_id,"user privilege on relation by username, rel oid"
pg_catalog,has_table_privilege,boolean,"name, text, text",func,stable,safe,postgres,invoker,,internal,has_table_privilege_name_name,"user privilege on relation by username, rel name"
pg_catalog,has_table_privilege,boolean,"oid, oid, text",func,stable,safe,postgres,invoker,,internal,has_table_privilege_id_id,"user privilege on relation by user oid, rel oid"
pg_catalog,has_table_privilege,boolean,"oid, text",func,stable,safe,postgres,invoker,,internal,has_table_privilege_id,current user privilege on relation by rel oid
pg_catalog,has_table_privilege,boolean,"oid, text, text",func,stable,safe,postgres,invoker,,internal,has_table_privilege_id_name,"user privilege on relation by user oid, rel name"
pg_catalog,has_table_privilege,boolean,"text, text",func,stable,safe,postgres,invoker,,internal,has_table_privilege_name,current user privilege on relation by rel name
pg_catalog,has_tablespace_privilege,boolean,"name, oid, text",func,stable,safe,postgres,invoker,,internal,has_tablespace_privilege_name_id,"user privilege on tablespace by username, tablespace oid"
pg_catalog,has_tablespace_privilege,boolean,"name, text, text",func,stable,safe,postgres,invoker,,internal,has_tablespace_privilege_name_name,"user privilege on tablespace by username, tablespace name"
pg_catalog,has_tablespace_privilege,boolean,"oid, oid, text",func,stable,safe,postgres,invoker,,internal,has_tablespace_privilege_id_id,"user privilege on tablespace by user oid, tablespace oid"
pg_catalog,has_tablespace_privilege,boolean,"oid, text",func,stable,safe,postgres,invoker,,internal,has_tablespace_privilege_id,current user privilege on tablespace by tablespace oid
pg_catalog,has_tablespace_privilege,boolean,"oid, text, text",func,stable,safe,postgres,invoker,,internal,has_tablespace_privilege_id_name,"user privilege on tablespace by user oid, tablespace name"
pg_catalog,has_tablespace_privilege,boolean,"text, text",func,stable,safe,postgres,invoker,,internal,has_tablespace_privilege_name,current user privilege on tablespace by tablespace name
pg_catalog,has_type_privilege,boolean,"name, oid, text",func,stable,safe,postgres,invoker,,internal,has_type_privilege_name_id,"user privilege on type by username, type oid"
pg_catalog,has_type_privilege,boolean,"name, text, text",func,stable,safe,postgres,invoker,,internal,has_type_privilege_name_name,"user privilege on type by username, type name"
pg_catalog,has_type_privilege,boolean,"oid, oid, text",func,stable,safe,postgres,invoker,,internal,has_type_privilege_id_id,"user privilege on type by user oid, type oid"
pg_catalog,has_type_privilege,boolean,"oid, text",func,stable,safe,postgres,invoker,,internal,has_type_privilege_id,current user privilege on type by type oid
pg_catalog,has_type_privilege,boolean,"oid, text, text",func,stable,safe,postgres,invoker,,internal,has_type_privilege_id_name,"user privilege on type by user oid, type name"
pg_catalog,has_type_privilege,boolean,"text, text",func,stable,safe,postgres,invoker,,internal,has_type_privilege_name,current user privilege on type by type name
pg_catalog,hash_aclitem,integer,aclitem,func,immutable,safe,postgres,invoker,,internal,hash_aclitem,hash
pg_catalog,hash_aclitem_extended,bigint,"aclitem, bigint",func,immutable,safe,postgres,invoker,,internal,hash_aclitem_extended,hash
pg_catalog,hash_array,integer,anyarray,func,immutable,safe,postgres,invoker,,internal,hash_array,hash
pg_catalog,hash_array_extended,bigint,"anyarray, bigint",func,immutable,safe,postgres,invoker,,internal,hash_array_extended,hash
pg_catalog,hash_multirange,integer,anymultirange,func,immutable,safe,postgres,invoker,,internal,hash_multirange,hash a multirange
pg_catalog,hash_multirange_extended,bigint,"anymultirange, bigint",func,immutable,safe,postgres,invoker,,internal,hash_multirange_extended,hash a multirange
pg_catalog,hash_numeric,integer,numeric,func,immutable,safe,postgres,invoker,,internal,hash_numeric,hash
pg_catalog,hash_numeric_extended,bigint,"numeric, bigint",func,immutable,safe,postgres,invoker,,internal,hash_numeric_extended,hash
pg_catalog,hash_range,integer,anyrange,func,immutable,safe,postgres,invoker,,internal,hash_range,hash a range
pg_catalog,hash_range_extended,bigint,"anyrange, bigint",func,immutable,safe,postgres,invoker,,internal,hash_range_extended,hash a range
pg_catalog,hash_record,integer,record,func,immutable,safe,postgres,invoker,,internal,hash_record,hash
pg_catalog,hash_record_extended,bigint,"record, bigint",func,immutable,safe,postgres,invoker,,internal,hash_record_extended,hash
pg_catalog,hashbpchar,integer,character,func,immutable,safe,postgres,invoker,,internal,hashbpchar,hash
pg_catalog,hashbpcharextended,bigint,"character, bigint",func,immutable,safe,postgres,invoker,,internal,hashbpcharextended,hash
pg_catalog,hashchar,integer,"""char""",func,immutable,safe,postgres,invoker,,internal,hashchar,hash
pg_catalog,hashcharextended,bigint,"""char"", bigint",func,immutable,safe,postgres,invoker,,internal,hashcharextended,hash
pg_catalog,hashenum,integer,anyenum,func,immutable,safe,postgres,invoker,,internal,hashenum,hash
pg_catalog,hashenumextended,bigint,"anyenum, bigint",func,immutable,safe,postgres,invoker,,internal,hashenumextended,hash
pg_catalog,hashfloat4,integer,real,func,immutable,safe,postgres,invoker,,internal,hashfloat4,hash
pg_catalog,hashfloat4extended,bigint,"real, bigint",func,immutable,safe,postgres,invoker,,internal,hashfloat4extended,hash
pg_catalog,hashfloat8,integer,double precision,func,immutable,safe,postgres,invoker,,internal,hashfloat8,hash
pg_catalog,hashfloat8extended,bigint,"double precision, bigint",func,immutable,safe,postgres,invoker,,internal,hashfloat8extended,hash
pg_catalog,hashhandler,index_am_handler,internal,func,volatile,safe,postgres,invoker,,internal,hashhandler,hash index access method handler
pg_catalog,hashinet,integer,inet,func,immutable,safe,postgres,invoker,,internal,hashinet,hash
pg_catalog,hashinetextended,bigint,"inet, bigint",func,immutable,safe,postgres,invoker,,internal,hashinetextended,hash
pg_catalog,hashint2,integer,smallint,func,immutable,safe,postgres,invoker,,internal,hashint2,hash
pg_catalog,hashint2extended,bigint,"smallint, bigint",func,immutable,safe,postgres,invoker,,internal,hashint2extended,hash
pg_catalog,hashint4,integer,integer,func,immutable,safe,postgres,invoker,,internal,hashint4,hash
pg_catalog,hashint4extended,bigint,"integer, bigint",func,immutable,safe,postgres,invoker,,internal,hashint4extended,hash
pg_catalog,hashint8,integer,bigint,func,immutable,safe,postgres,invoker,,internal,hashint8,hash
pg_catalog,hashint8extended,bigint,"bigint, bigint",func,immutable,safe,postgres,invoker,,internal,hashint8extended,hash
pg_catalog,hashmacaddr,integer,macaddr,func,immutable,safe,postgres,invoker,,internal,hashmacaddr,hash
pg_catalog,hashmacaddr8,integer,macaddr8,func,immutable,safe,postgres,invoker,,internal,hashmacaddr8,hash
pg_catalog,hashmacaddr8extended,bigint,"macaddr8, bigint",func,immutable,safe,postgres,invoker,,internal,hashmacaddr8extended,hash
pg_catalog,hashmacaddrextended,bigint,"macaddr, bigint",func,immutable,safe,postgres,invoker,,internal,hashmacaddrextended,hash
pg_catalog,hashname,integer,name,func,immutable,safe,postgres,invoker,,internal,hashname,hash
pg_catalog,hashnameextended,bigint,"name, bigint",func,immutable,safe,postgres,invoker,,internal,hashnameextended,hash
pg_catalog,hashoid,integer,oid,func,immutable,safe,postgres,invoker,,internal,hashoid,hash
pg_catalog,hashoidextended,bigint,"oid, bigint",func,immutable,safe,postgres,invoker,,internal,hashoidextended,hash
pg_catalog,hashoidvector,integer,oidvector,func,immutable,safe,postgres,invoker,,internal,hashoidvector,hash
pg_catalog,hashoidvectorextended,bigint,"oidvector, bigint",func,immutable,safe,postgres,invoker,,internal,hashoidvectorextended,hash
pg_catalog,hashtext,integer,text,func,immutable,safe,postgres,invoker,,internal,hashtext,hash
pg_catalog,hashtextextended,bigint,"text, bigint",func,immutable,safe,postgres,invoker,,internal,hashtextextended,hash
pg_catalog,hashtid,integer,tid,func,immutable,safe,postgres,invoker,,internal,hashtid,hash
pg_catalog,hashtidextended,bigint,"tid, bigint",func,immutable,safe,postgres,invoker,,internal,hashtidextended,hash
pg_catalog,hashvarlena,integer,internal,func,immutable,safe,postgres,invoker,,internal,hashvarlena,hash
